Location;Date Time;Temperature;Humidity
B.E.3.B;2021-05-02 16:00:00;10,5;8,35
E.C.3.A;2021-05-02 16:13:00;14,2;83,39
D.E.S.B;2021-05-02 16:50:00;32,61;83,07
E.E.S.B;2021-05-02 17:06:00;36,61;41,6
B.C.3.E;2021-05-02 17:10:00;35,5;3,08
C.C.0.A;2021-05-02 17:38:00;19,81;41,77
A.E.3.A;2021-05-02 17:53:00;27,65;26,85
A.B.2.E;2021-05-02 18:40:00;26,66;45,75
A.D.3.D;2021-05-02 19:21:00;27,81;36,13
B.D.0.E;2021-05-02 19:30:00;27,45;34,36
E.C.3.B;2021-05-02 20:24:00;22,39;22,82
D.A.0.A;2021-05-02 21:26:00;30,2;45,94
A.B.S.C;2021-05-02 21:58:00;27,93;99,08
E.E.1.A;2021-05-02 22:37:00;19,4;42,24
B.A.1.E;2021-05-02 23:06:00;29,42;38,37
B.A.0.A;2021-05-02 23:11:00;27,99;96,25
B.E.2.C;2021-05-02 23:15:00;28,43;43,39
C.D.S.A;2021-05-03 00:12:00;29,85;46,39
D.E.2.A;2021-05-03 00:51:00;25,44;75,05
A.E.S.C;2021-05-03 01:08:00;31,64;15,18
D.D.S.C;2021-05-03 01:49:00;23,06;81,85
A.C.2.E;2021-05-03 01:49:00;15,14;15,14
A.E.3.E;2021-05-03 01:59:00;25,32;22,61
C.E.S.C;2021-05-03 03:00:00;13,59;67,45
E.E.0.C;2021-05-03 03:22:00;13,85;44,44
A.B.S.E;2021-05-03 03:29:00;34,24;42,97
B.D.S.B;2021-05-03 04:31:00;26,21;72,56
C.E.S.A;2021-05-03 05:20:00;30,08;41,67
A.C.2.D;2021-05-03 05:27:00;11,93;90,17
E.E.3.E;2021-05-03 05:44:00;20,73;44,17
D.D.2.B;2021-05-03 06:49:00;26,81;10,58
A.E.1.D;2021-05-03 08:14:00;34,98;98,23
A.E.3.D;2021-05-03 08:18:00;24,95;92,45
E.C.2.C;2021-05-03 08:30:00;19,8;38,41
D.A.2.D;2021-05-03 08:36:00;12,16;28,34
C.D.1.C;2021-05-03 09:02:00;35,02;63,31
D.E.3.E;2021-05-03 09:49:00;26,06;97,27
B.E.0.D;2021-05-03 10:47:00;20,83;60,61
A.C.0.C;2021-05-03 11:04:00;17,81;5,35
D.B.0.B;2021-05-03 11:08:00;36,39;1,93
D.B.2.D;2021-05-03 12:37:00;24,75;86,15
B.E.S.B;2021-05-03 13:04:00;16,91;64,74
E.C.0.B;2021-05-03 13:21:00;17,23;80,4
E.E.3.D;2021-05-03 13:21:00;33,8;30,97
E.B.S.E;2021-05-03 13:48:00;29,37;96,36
D.D.2.D;2021-05-03 13:54:00;25,91;44,22
C.B.0.E;2021-05-03 14:18:00;12,8;62,84
A.A.0.D;2021-05-03 14:45:00;23,53;5,75
B.C.S.A;2021-05-03 15:16:00;15,67;59,82
E.B.3.C;2021-05-03 15:21:00;11,87;92,66
E.E.1.B;2021-05-03 15:29:00;19,94;23,72
C.E.S.A;2021-05-03 15:47:00;19,58;29,33
C.D.3.E;2021-05-03 15:53:00;26,29;59,45
C.D.S.D;2021-05-03 16:13:00;28,13;47,74
B.C.2.A;2021-05-03 16:52:00;28,89;4,0
A.D.3.B;2021-05-03 18:38:00;21,03;17,19
C.B.2.C;2021-05-03 18:46:00;33,48;30,66
B.D.3.A;2021-05-03 18:57:00;28,8;20,9
A.E.0.C;2021-05-03 19:55:00;31,26;66,31
D.E.3.B;2021-05-03 20:15:00;19,51;73,85
A.C.0.B;2021-05-03 20:59:00;22,5;90,89
B.D.0.A;2021-05-03 21:28:00;34,53;73,7
D.E.3.D;2021-05-03 21:31:00;13,07;14,62
A.D.2.A;2021-05-03 21:39:00;30,84;76,8
E.E.0.A;2021-05-03 21:58:00;36,2;9,5
A.A.2.E;2021-05-03 22:05:00;25,18;15,58
B.E.0.B;2021-05-03 22:07:00;29,48;92,96
B.D.2.B;2021-05-03 22:31:00;37,19;37,64
C.A.S.C;2021-05-03 22:50:00;18,06;37,83
C.B.3.A;2021-05-03 23:29:00;16,64;81,24
D.B.S.A;2021-05-03 23:37:00;15,81;4,8
B.D.0.D;2021-05-04 00:30:00;32,04;47,64
A.D.S.C;2021-05-04 01:11:00;37,02;88,95
A.B.3.C;2021-05-04 02:17:00;18,53;3,14
D.B.0.E;2021-05-04 02:42:00;25,19;30,88
B.A.S.B;2021-05-04 02:48:00;10,3;13,57
B.E.3.A;2021-05-04 03:52:00;29,52;74,25
D.A.1.B;2021-05-04 04:02:00;19,73;35,61
C.A.S.E;2021-05-04 04:48:00;18,95;44,16
C.D.S.C;2021-05-04 05:43:00;11,06;94,94
D.E.1.E;2021-05-04 06:48:00;18,29;19,55
B.E.2.D;2021-05-04 08:24:00;37,49;86,0
E.E.1.D;2021-05-04 10:18:00;37,04;65,89
E.E.3.A;2021-05-04 10:29:00;33,05;8,3
B.E.1.A;2021-05-04 13:58:00;17,12;43,35
D.C.0.A;2021-05-04 14:21:00;28,69;60,61
D.A.1.B;2021-05-04 14:57:00;24,56;39,14
B.E.S.C;2021-05-04 14:59:00;14,24;5,66
E.A.S.E;2021-05-04 15:49:00;13,32;50,46
B.E.3.D;2021-05-04 16:04:00;15,73;42,15
B.E.0.C;2021-05-04 16:23:00;35,96;0,49
E.E.S.D;2021-05-04 17:18:00;35,37;98,9
E.A.0.C;2021-05-04 17:20:00;34,91;91,18
C.A.3.B;2021-05-04 17:25:00;20,84;78,83
D.E.0.D;2021-05-04 17:35:00;35,9;62,15
A.A.2.E;2021-05-04 17:35:00;11,91;83,97
E.C.3.A;2021-05-04 17:39:00;17,87;18,37
E.E.2.B;2021-05-04 18:02:00;34,99;56,67
E.E.0.A;2021-05-04 18:13:00;18,16;79,08
D.E.2.E;2021-05-04 18:41:00;17,41;68,17
A.A.3.E;2021-05-04 18:54:00;16,21;48,79
C.E.1.E;2021-05-04 20:29:00;34,54;60,73
C.C.0.C;2021-05-04 20:30:00;33,02;14,56
B.D.0.A;2021-05-04 21:53:00;22,8;39,96
B.E.S.C;2021-05-04 22:24:00;27,58;49,43
E.D.3.C;2021-05-04 22:52:00;21,88;86,79
B.D.0.E;2021-05-04 22:53:00;17,53;76,02
B.B.2.E;2021-05-04 23:14:00;26,65;71,35
C.E.1.C;2021-05-05 01:15:00;31,92;95,54
A.C.1.D;2021-05-05 01:21:00;35,12;38,57
C.A.0.E;2021-05-05 01:28:00;20,2;10,74
D.E.0.A;2021-05-05 01:41:00;18,99;73,35
C.B.2.E;2021-05-05 01:46:00;26,42;48,87
E.D.S.E;2021-05-05 02:09:00;12,17;83,35
B.C.0.E;2021-05-05 02:17:00;14,5;18,67
B.D.S.A;2021-05-05 02:28:00;21,86;98,13
A.C.3.E;2021-05-05 03:20:00;19,51;81,57
A.C.0.C;2021-05-05 03:33:00;36,83;51,72
E.D.1.D;2021-05-05 03:34:00;31,78;49,67
B.B.3.E;2021-05-05 03:52:00;36,07;13,67
E.B.S.C;2021-05-05 04:23:00;22,73;24,17
B.D.3.A;2021-05-05 06:24:00;12,27;47,2
E.B.0.A;2021-05-05 08:49:00;28,85;9,72
D.A.0.B;2021-05-05 08:58:00;22,12;51,87
A.D.2.D;2021-05-05 09:42:00;31,4;96,35
C.E.S.A;2021-05-05 09:42:00;32,05;53,27
D.A.0.C;2021-05-05 10:06:00;16,96;21,62
E.C.2.E;2021-05-05 10:19:00;12,07;40,08
C.B.0.D;2021-05-05 10:56:00;26,01;43,76
A.C.2.E;2021-05-05 12:17:00;27,52;84,42
C.C.S.E;2021-05-05 12:21:00;22,02;74,35
D.C.3.C;2021-05-05 13:21:00;21,28;6,58
B.C.3.B;2021-05-05 13:45:00;16,05;15,03
B.D.S.E;2021-05-05 14:47:00;11,22;27,52
D.A.1.D;2021-05-05 16:44:00;19,47;96,92
A.D.1.A;2021-05-05 16:50:00;17,66;96,07
C.B.2.C;2021-05-05 16:51:00;17,95;33,19
E.E.3.E;2021-05-05 17:35:00;20,85;2,98
D.E.2.D;2021-05-05 17:45:00;32,1;74,92
A.B.1.C;2021-05-05 18:23:00;33,71;51,79
A.D.S.D;2021-05-05 18:55:00;11,91;90,82
D.D.3.A;2021-05-05 19:17:00;12,98;36,8
E.A.0.D;2021-05-05 20:06:00;18,82;55,44
E.D.2.E;2021-05-05 20:41:00;18,06;92,07
B.C.3.D;2021-05-05 21:09:00;36,77;80,79
B.C.3.A;2021-05-05 21:11:00;14,16;35,36
C.E.1.B;2021-05-05 22:06:00;22,34;59,01
A.D.3.A;2021-05-05 22:39:00;11,15;93,27
E.B.3.A;2021-05-05 23:25:00;19,2;93,08
E.B.1.D;2021-05-05 23:27:00;33,5;91,88
C.D.S.A;2021-05-05 23:30:00;16,08;68,72
E.D.2.D;2021-05-05 23:32:00;33,12;48,1
C.E.2.E;2021-05-05 23:49:00;20,94;31,14
A.C.3.D;2021-05-05 23:58:00;34,18;57,44
E.A.1.A;2021-05-06 00:25:00;17,47;40,91
D.C.S.B;2021-05-06 00:31:00;27,52;54,04
B.C.S.D;2021-05-06 00:41:00;16,8;85,65
A.B.S.A;2021-05-06 02:18:00;19,08;1,61
C.C.2.E;2021-05-06 03:43:00;30,24;41,06
B.A.1.D;2021-05-06 03:53:00;10,92;29,57
A.E.3.C;2021-05-06 04:17:00;37,46;38,72
C.C.2.C;2021-05-06 04:17:00;12,37;64,33
E.A.1.B;2021-05-06 04:27:00;10,54;10,71
C.D.S.E;2021-05-06 04:50:00;24,5;39,55
A.B.1.E;2021-05-06 06:26:00;30,35;13,62
C.C.3.C;2021-05-06 06:54:00;10,08;64,37
E.D.0.C;2021-05-06 07:08:00;31,59;27,86
D.E.0.C;2021-05-06 07:11:00;33,28;69,7
C.B.3.D;2021-05-06 08:09:00;24,05;37,53
B.D.2.C;2021-05-06 08:14:00;25,68;65,34
B.B.2.B;2021-05-06 09:01:00;19,4;16,67
E.D.S.E;2021-05-06 09:39:00;24,72;60,3
A.B.2.B;2021-05-06 09:54:00;36,03;58,81
B.C.1.E;2021-05-06 10:02:00;29,75;44,33
C.C.0.A;2021-05-06 11:21:00;35,5;14,91
A.C.2.B;2021-05-06 12:35:00;30,7;38,3
B.C.S.D;2021-05-06 13:00:00;34,67;8,89
A.B.1.D;2021-05-06 14:50:00;32,02;34,99
D.C.2.B;2021-05-06 16:05:00;24,48;32,56
A.B.1.D;2021-05-06 16:19:00;18,13;7,9
B.D.S.D;2021-05-06 16:32:00;10,46;95,96
D.B.1.E;2021-05-06 16:34:00;11,1;23,17
E.E.2.D;2021-05-06 17:04:00;32,06;7,46
A.C.0.E;2021-05-06 17:26:00;26,22;89,12
A.B.2.A;2021-05-06 18:07:00;23,53;7,21
B.C.0.C;2021-05-06 18:23:00;27,38;91,66
D.C.3.B;2021-05-06 18:37:00;16,99;4,92
A.D.S.C;2021-05-06 18:44:00;20,92;65,56
B.C.0.D;2021-05-06 19:50:00;21,03;99,32
D.D.2.E;2021-05-06 20:11:00;10,43;5,66
E.E.0.B;2021-05-06 20:49:00;10,92;53,76
E.D.S.A;2021-05-06 20:56:00;33,16;48,24
A.C.2.D;2021-05-06 21:06:00;26,94;57,0
E.A.1.E;2021-05-06 22:15:00;29,73;50,84
B.E.3.C;2021-05-06 22:42:00;28,14;76,06
A.E.1.B;2021-05-06 23:05:00;23,52;81,33
D.E.3.B;2021-05-06 23:45:00;27,85;66,23
C.E.S.E;2021-05-06 23:50:00;27,61;55,38
D.B.2.C;2021-05-07 00:17:00;30,71;99,4
B.A.S.D;2021-05-07 00:54:00;16,49;2,41
E.C.S.B;2021-05-07 00:57:00;19,6;11,61
C.C.S.D;2021-05-07 02:14:00;32,11;90,32
D.E.1.B;2021-05-07 02:34:00;21,04;49,78
E.A.S.B;2021-05-07 04:12:00;33,45;40,47
A.A.1.B;2021-05-07 04:27:00;20,75;52,42
B.E.S.C;2021-05-07 04:31:00;37,48;45,91
A.C.3.D;2021-05-07 05:26:00;34,24;29,04
B.D.0.E;2021-05-07 05:28:00;17,01;42,26
C.B.0.C;2021-05-07 05:44:00;23,44;56,3
E.A.0.A;2021-05-07 07:25:00;29,9;7,54
A.C.S.A;2021-05-07 07:52:00;29,91;23,04
E.E.3.D;2021-05-07 07:58:00;21,58;34,83
D.D.2.A;2021-05-07 07:59:00;10,95;34,52
A.B.1.D;2021-05-07 08:04:00;10,99;43,54
D.B.3.A;2021-05-07 08:08:00;36,27;71,02
C.D.S.C;2021-05-07 08:47:00;32,38;24,56
C.D.S.E;2021-05-07 08:47:00;31,53;81,78
A.A.3.B;2021-05-07 09:21:00;12,29;85,31
B.D.1.D;2021-05-07 09:39:00;18,81;95,86
C.D.1.D;2021-05-07 10:35:00;11,55;93,47
C.D.0.B;2021-05-07 11:46:00;37,2;29,44
A.D.0.E;2021-05-07 11:49:00;17,55;14,85
A.D.0.B;2021-05-07 12:09:00;35,26;21,19
C.C.2.E;2021-05-07 12:22:00;30,5;53,61
E.A.1.D;2021-05-07 13:01:00;22,5;42,1
E.D.3.C;2021-05-07 13:20:00;10,76;50,72
E.C.1.E;2021-05-07 14:43:00;20,14;28,55
E.C.S.D;2021-05-07 14:46:00;17,85;28,51
E.B.0.B;2021-05-07 16:36:00;22,91;65,37
B.E.3.B;2021-05-07 16:36:00;23,39;90,41
E.C.3.D;2021-05-07 17:28:00;18,54;70,44
B.C.1.C;2021-05-07 18:01:00;13,71;99,63
A.B.S.A;2021-05-07 18:04:00;31,02;35,75
D.C.0.B;2021-05-07 19:07:00;16,19;60,83
D.C.S.B;2021-05-07 19:25:00;23,26;93,84
A.C.3.C;2021-05-07 19:49:00;16,13;67,01
B.A.3.A;2021-05-07 20:08:00;27,14;32,25
E.D.0.A;2021-05-07 20:12:00;32,73;94,5
C.C.2.E;2021-05-07 20:40:00;23,37;22,9
C.C.2.B;2021-05-07 21:00:00;26,95;77,48
E.B.1.B;2021-05-07 21:28:00;14,74;0,58
C.C.2.A;2021-05-07 23:34:00;10,57;22,32
A.C.1.E;2021-05-08 00:15:00;17,61;86,31
B.D.3.A;2021-05-08 00:44:00;19,65;69,87
D.B.1.D;2021-05-08 01:43:00;27,68;6,69
C.B.0.D;2021-05-08 01:45:00;34,52;77,26
A.A.S.B;2021-05-08 01:50:00;21,92;81,86
C.C.1.B;2021-05-08 02:58:00;32,04;53,68
C.C.2.A;2021-05-08 03:20:00;16,0;63,67
A.C.2.B;2021-05-08 03:33:00;30,94;33,86
C.D.0.A;2021-05-08 04:06:00;27,78;27,57
B.B.0.D;2021-05-08 04:16:00;27,84;43,58
B.B.3.C;2021-05-08 04:56:00;26,15;58,03
A.D.0.A;2021-05-08 04:58:00;14,07;1,02
A.D.0.E;2021-05-08 05:03:00;10,59;2,4
E.A.3.C;2021-05-08 05:40:00;35,86;39,12
D.B.3.C;2021-05-08 06:54:00;18,69;59,0
C.E.1.D;2021-05-08 07:03:00;36,87;21,84
D.D.2.E;2021-05-08 07:57:00;11,67;33,32
A.A.1.A;2021-05-08 08:08:00;17,84;35,14
C.A.3.D;2021-05-08 08:48:00;28,27;7,51
E.E.0.C;2021-05-08 09:19:00;14,38;31,53
C.E.1.D;2021-05-08 10:20:00;31,27;73,0
C.D.3.C;2021-05-08 11:27:00;18,92;82,53
D.A.1.C;2021-05-08 11:52:00;13,21;2,94
A.B.1.D;2021-05-08 11:57:00;14,91;77,42
A.D.0.D;2021-05-08 12:24:00;27,28;92,65
A.D.1.E;2021-05-08 15:04:00;25,55;55,91
C.A.2.A;2021-05-08 15:51:00;20,75;96,48
E.D.S.E;2021-05-08 16:30:00;28,86;1,47
E.B.1.E;2021-05-08 16:52:00;19,76;44,52
E.B.3.B;2021-05-08 17:17:00;16,85;77,83
D.D.0.D;2021-05-08 18:07:00;32,72;62,37
D.A.0.A;2021-05-08 19:03:00;23,26;29,69
A.D.3.D;2021-05-08 19:55:00;29,82;43,63
E.C.0.C;2021-05-08 19:59:00;28,65;22,81
E.C.1.B;2021-05-08 20:08:00;25,73;91,69
E.A.1.D;2021-05-08 20:41:00;37,12;94,41
C.A.2.B;2021-05-08 21:53:00;17,53;14,66
A.C.2.A;2021-05-08 23:39:00;35,29;85,55
A.A.0.D;2021-05-08 23:51:00;36,12;21,3
E.D.1.A;2021-05-09 00:11:00;19,73;10,89
D.D.0.B;2021-05-09 00:39:00;25,34;72,87
A.D.2.B;2021-05-09 00:42:00;20,1;69,12
A.B.S.C;2021-05-09 00:48:00;31,82;32,21
D.D.3.C;2021-05-09 01:18:00;37,32;94,38
B.D.S.E;2021-05-09 01:34:00;22,43;78,39
A.B.3.D;2021-05-09 02:40:00;11,71;12,22
B.A.3.E;2021-05-09 02:50:00;23,16;20,17
A.E.3.B;2021-05-09 02:53:00;28,29;76,54
E.E.3.D;2021-05-09 03:48:00;23,04;98,74
D.C.0.B;2021-05-09 04:12:00;35,68;3,64
C.B.3.B;2021-05-09 04:24:00;32,55;72,07
B.C.0.E;2021-05-09 04:31:00;19,87;72,39
C.E.0.A;2021-05-09 04:51:00;12,32;97,3
A.C.3.C;2021-05-09 06:06:00;25,63;12,83
C.A.3.E;2021-05-09 06:16:00;18,41;75,31
B.A.0.D;2021-05-09 07:59:00;10,97;7,77
B.C.0.B;2021-05-09 09:03:00;24,54;85,63
E.E.S.B;2021-05-09 09:11:00;25,53;32,05
A.D.3.E;2021-05-09 09:16:00;16,92;98,35
B.D.S.C;2021-05-09 09:35:00;16,24;64,45
D.C.3.B;2021-05-09 09:52:00;33,82;34,92
C.D.1.C;2021-05-09 09:57:00;19,19;73,48
A.D.2.D;2021-05-09 12:16:00;25,38;7,13
E.D.0.A;2021-05-09 12:28:00;31,72;42,46
A.A.1.D;2021-05-09 13:08:00;10,73;46,51
D.B.0.A;2021-05-09 13:26:00;26,3;27,11
A.C.S.D;2021-05-09 13:37:00;19,4;78,25
E.E.0.A;2021-05-09 13:50:00;14,97;91,52
B.A.1.E;2021-05-09 13:50:00;14,36;29,24
B.C.2.B;2021-05-09 13:52:00;36,03;79,68
A.B.1.D;2021-05-09 15:18:00;35,03;66,23
A.A.1.E;2021-05-09 16:13:00;33,72;37,98
C.E.0.D;2021-05-09 16:22:00;35,95;11,05
B.E.1.D;2021-05-09 16:33:00;23,69;14,26
A.D.3.C;2021-05-09 17:32:00;35,81;73,22
A.D.S.B;2021-05-09 19:25:00;11,15;47,87
C.E.0.D;2021-05-09 19:36:00;15,15;0,62
C.A.2.A;2021-05-09 19:41:00;20,88;38,79
E.D.3.C;2021-05-09 20:45:00;15,85;67,06
B.B.S.B;2021-05-09 20:56:00;18,67;75,51
E.B.2.C;2021-05-09 20:59:00;32,12;78,23
C.D.S.A;2021-05-09 21:16:00;29,36;30,84
D.D.2.C;2021-05-09 21:17:00;10,68;51,6
E.E.0.C;2021-05-09 22:52:00;27,67;58,17
B.E.3.A;2021-05-09 23:13:00;14,41;0,84
D.A.S.D;2021-05-09 23:14:00;36,96;63,51
E.B.0.D;2021-05-09 23:30:00;19,24;15,08
D.C.0.E;2021-05-09 23:37:00;34,81;57,95
A.A.S.E;2021-05-09 23:56:00;17,48;75,52
E.D.1.C;2021-05-10 00:26:00;25,95;82,53
C.D.1.C;2021-05-10 00:41:00;33,43;5,44
A.D.0.E;2021-05-10 00:43:00;36,1;67,98
A.A.3.A;2021-05-10 01:14:00;21,91;59,89
E.D.0.E;2021-05-10 01:26:00;19,07;29,98
A.C.3.C;2021-05-10 01:45:00;32,15;36,07
C.C.2.B;2021-05-10 02:06:00;11,2;24,84
D.E.3.E;2021-05-10 02:41:00;15,98;25,46
A.B.0.A;2021-05-10 03:29:00;13,18;25,34
D.A.0.A;2021-05-10 03:38:00;29,37;12,55
D.A.S.D;2021-05-10 04:18:00;21,55;22,33
E.A.2.B;2021-05-10 04:26:00;14,73;90,5
D.A.3.B;2021-05-10 05:09:00;26,87;64,27
B.C.2.A;2021-05-10 05:14:00;17,7;94,2
C.C.2.A;2021-05-10 05:25:00;28,17;52,24
D.B.S.E;2021-05-10 05:26:00;30,39;2,85
D.B.S.A;2021-05-10 06:33:00;17,22;80,17
B.B.S.C;2021-05-10 07:19:00;32,86;95,11
E.B.0.D;2021-05-10 07:37:00;10,61;71,97
B.C.1.A;2021-05-10 08:23:00;18,23;75,06
C.C.1.B;2021-05-10 08:32:00;33,2;82,95
B.B.1.C;2021-05-10 08:38:00;25,2;74,0
A.B.3.C;2021-05-10 09:02:00;25,59;91,01
B.D.0.A;2021-05-10 09:11:00;35,42;24,49
D.C.3.E;2021-05-10 09:35:00;21,09;79,11
D.B.3.B;2021-05-10 10:29:00;23,18;1,66
E.C.3.C;2021-05-10 11:13:00;20,15;46,98
C.E.S.E;2021-05-10 12:27:00;24,1;9,17
A.C.S.E;2021-05-10 12:54:00;18,62;15,35
E.D.3.B;2021-05-10 13:57:00;10,05;7,64
D.B.0.B;2021-05-10 15:14:00;12,12;3,72
C.C.3.D;2021-05-10 15:27:00;35,55;62,53
E.B.3.C;2021-05-10 15:27:00;29,32;84,95
D.B.0.E;2021-05-10 15:44:00;31,66;59,16
C.B.2.D;2021-05-10 17:00:00;32,8;11,62
C.D.2.D;2021-05-10 17:05:00;22,95;51,18
E.A.0.E;2021-05-10 18:06:00;36,36;19,64
B.E.1.E;2021-05-10 18:17:00;31,35;18,77
B.E.S.C;2021-05-10 18:24:00;30,19;67,43
A.D.2.E;2021-05-10 18:25:00;20,91;22,11
A.D.2.A;2021-05-10 18:30:00;36,35;66,94
E.A.0.A;2021-05-10 20:00:00;22,81;18,87
B.A.S.A;2021-05-10 20:20:00;33,43;81,74
C.A.3.D;2021-05-10 21:34:00;23,48;73,97
A.A.2.D;2021-05-10 21:42:00;18,03;49,79
B.A.2.B;2021-05-10 21:44:00;21,65;94,48
A.C.3.B;2021-05-10 22:33:00;14,6;54,23
E.D.S.D;2021-05-10 22:55:00;13,53;87,86
D.E.S.B;2021-05-11 00:26:00;32,31;7,87
D.B.3.E;2021-05-11 00:59:00;36,75;19,92
D.C.1.E;2021-05-11 01:08:00;15,83;86,49
D.D.1.E;2021-05-11 01:09:00;19,81;81,52
B.E.3.D;2021-05-11 01:25:00;24,08;47,87
C.D.S.D;2021-05-11 01:38:00;26,89;67,8
A.A.3.B;2021-05-11 01:45:00;35,59;70,59
B.D.0.A;2021-05-11 01:49:00;34,05;36,07
B.D.1.C;2021-05-11 02:03:00;22,25;33,99
D.A.3.C;2021-05-11 02:24:00;33,01;6,11
D.D.S.B;2021-05-11 03:24:00;36,51;93,65
A.D.S.A;2021-05-11 05:41:00;24,93;72,06
E.E.1.E;2021-05-11 07:18:00;17,28;35,14
D.E.1.A;2021-05-11 07:28:00;28,36;18,95
C.E.1.C;2021-05-11 08:18:00;14,24;23,22
A.D.3.D;2021-05-11 09:14:00;13,13;14,06
C.B.2.C;2021-05-11 10:06:00;11,68;28,41
D.B.2.A;2021-05-11 11:20:00;18,18;24,63
B.E.2.C;2021-05-11 12:06:00;33,71;78,48
A.A.0.C;2021-05-11 12:48:00;13,92;2,34
D.E.0.E;2021-05-11 13:08:00;10,34;98,7
C.E.3.C;2021-05-11 13:29:00;32,4;87,72
D.D.1.C;2021-05-11 13:34:00;36,65;53,7
B.B.0.A;2021-05-11 14:24:00;16,74;61,73
B.D.2.A;2021-05-11 14:44:00;10,42;42,16
D.E.2.D;2021-05-11 15:43:00;20,97;21,51
B.A.3.D;2021-05-11 16:33:00;22,2;30,17
E.A.0.C;2021-05-11 16:50:00;32,43;70,06
E.A.S.A;2021-05-11 17:44:00;26,89;90,26
A.D.1.B;2021-05-11 17:51:00;14,48;82,58
B.B.1.B;2021-05-11 18:02:00;29,69;74,11
B.B.S.C;2021-05-11 18:15:00;32,48;5,9
D.A.S.E;2021-05-11 18:38:00;10,53;12,33
D.A.0.A;2021-05-11 18:45:00;21,94;25,29
E.E.S.B;2021-05-11 19:37:00;20,36;36,7
A.D.0.B;2021-05-11 19:38:00;33,82;48,5
A.A.3.D;2021-05-11 21:54:00;22,01;9,47
B.B.1.D;2021-05-11 22:04:00;27,09;79,24
A.E.2.C;2021-05-11 22:09:00;35,29;19,29
B.B.3.B;2021-05-11 22:48:00;21,0;76,6
B.B.0.E;2021-05-12 01:27:00;26,3;51,71
E.A.2.C;2021-05-12 02:05:00;14,48;44,24
A.E.2.B;2021-05-12 02:43:00;34,97;25,01
C.A.S.A;2021-05-12 03:08:00;11,15;18,66
B.E.S.D;2021-05-12 03:26:00;13,7;79,52
A.C.0.D;2021-05-12 03:27:00;35,83;4,3
D.E.S.D;2021-05-12 04:08:00;12,54;51,37
A.D.1.D;2021-05-12 04:23:00;12,69;20,47
D.B.3.A;2021-05-12 04:41:00;26,48;65,82
C.C.0.C;2021-05-12 05:30:00;13,03;72,54
B.D.0.D;2021-05-12 05:30:00;35,51;30,9
B.E.3.B;2021-05-12 05:44:00;18,23;32,21
E.E.0.D;2021-05-12 05:52:00;32,24;2,85
C.A.S.D;2021-05-12 06:36:00;12,1;89,64
C.C.0.C;2021-05-12 06:52:00;27,82;4,7
D.A.S.E;2021-05-12 07:49:00;13,51;22,09
E.A.3.D;2021-05-12 08:47:00;29,47;15,24
D.C.S.A;2021-05-12 09:26:00;35,25;74,71
B.D.2.E;2021-05-12 10:33:00;23,38;94,31
C.D.0.E;2021-05-12 10:42:00;28,44;39,03
C.A.1.C;2021-05-12 10:57:00;19,73;18,98
E.C.2.D;2021-05-12 11:11:00;24,73;69,25
C.E.S.D;2021-05-12 11:35:00;33,29;31,55
B.E.1.C;2021-05-12 12:23:00;22,24;84,2
A.D.0.C;2021-05-12 12:30:00;15,51;39,85
E.C.S.E;2021-05-12 13:17:00;20,55;21,39
B.A.0.E;2021-05-12 14:02:00;22,16;13,81
E.C.0.A;2021-05-12 14:37:00;32,68;9,0
A.B.0.C;2021-05-12 16:12:00;15,33;69,36
E.A.S.C;2021-05-12 16:40:00;28,88;5,68
D.D.S.D;2021-05-12 16:57:00;20,0;87,7
A.B.1.C;2021-05-12 17:00:00;22,97;57,96
A.B.0.C;2021-05-12 17:33:00;19,27;67,08
A.E.1.C;2021-05-12 17:45:00;21,07;80,27
D.D.0.E;2021-05-12 18:19:00;22,19;35,73
D.B.3.B;2021-05-12 18:39:00;22,17;63,61
B.E.3.D;2021-05-12 19:43:00;15,02;54,73
D.D.0.A;2021-05-12 19:44:00;13,8;6,72
A.B.0.B;2021-05-12 19:50:00;15,15;67,14
B.C.2.B;2021-05-12 19:57:00;19,17;39,76
E.B.S.A;2021-05-12 20:39:00;32,96;8,52
C.E.2.D;2021-05-12 21:05:00;31,24;85,64
A.A.3.D;2021-05-12 21:09:00;10,84;73,15
C.C.1.B;2021-05-12 21:31:00;29,9;33,92
D.B.0.B;2021-05-12 21:49:00;10,85;6,15
D.C.2.D;2021-05-12 21:54:00;14,75;95,77
C.B.0.C;2021-05-12 22:14:00;27,58;52,46
A.A.2.A;2021-05-12 23:02:00;26,37;40,01
B.A.1.C;2021-05-12 23:22:00;29,84;79,66
E.C.2.C;2021-05-13 00:32:00;33,16;57,77
D.A.2.A;2021-05-13 01:33:00;34,3;96,71
B.B.0.D;2021-05-13 01:38:00;12,5;72,01
C.E.S.E;2021-05-13 02:09:00;17,54;15,86
B.E.S.D;2021-05-13 02:23:00;32,88;12,62
C.C.0.E;2021-05-13 03:23:00;36,85;53,55
B.C.3.E;2021-05-13 03:27:00;35,62;60,29
A.C.S.E;2021-05-13 03:35:00;31,79;93,05
C.D.3.A;2021-05-13 03:56:00;13,34;4,5
B.E.3.B;2021-05-13 04:35:00;24,66;88,87
B.A.3.D;2021-05-13 04:38:00;24,17;89,71
E.C.S.E;2021-05-13 05:33:00;36,42;24,83
C.B.1.B;2021-05-13 06:39:00;11,08;76,03
A.B.S.B;2021-05-13 07:00:00;28,83;37,24
